code,display,definition,system_url,system_name
3.3,Diagnostic procedures on spinal cord and spinal canal structures,Diagnostic procedures on spinal cord and spinal canal structures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
3.4,Excision or destruction of lesion of spinal cord or spinal meninges,Excision or destruction of lesion of spinal cord or spinal meninges,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
3.5,Plastic operations on spinal cord structures,Plastic operations on spinal cord structures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
3.6,Lysis of adhesions of spinal cord and nerve roots,Lysis of adhesions of spinal cord and nerve roots,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
3.7,Shunt of spinal theca,Shunt of spinal theca,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
3.8,Injection of destructive agent into spinal canal,Injection of destructive agent into spinal canal,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
3.9,Other operations on spinal cord and spinal canal structures,Other operations on spinal cord and spinal canal structures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.1,Diagnostic procedures on peripheral nervous system,Diagnostic procedures on peripheral nervous system,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.2,Destruction of cranial and peripheral nerves,Destruction of cranial and peripheral nerves,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.3,Suture of cranial and peripheral nerves,Suture of cranial and peripheral nerves,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.4,Lysis of adhesions and decompression of cranial and peripheral nerves,Lysis of adhesions and decompression of cranial and peripheral nerves,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.5,Cranial or peripheral nerve graft,Cranial or peripheral nerve graft,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.6,Transposition of cranial and peripheral nerves,Transposition of cranial and peripheral nerves,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.7,Other cranial or peripheral neuroplasty,Other cranial or peripheral neuroplasty,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.8,Injection of peripheral nerve,Injection of peripheral nerve,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
4.9,Other operations on cranial and peripheral nerves,Other operations on cranial and peripheral nerves,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
5.1,Diagnostic procedures on sympathetic nerves or ganglion,Diagnostic procedures on sympathetic nerves or ganglion,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
5.2,Sympathectomy,Sympathectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
5.3,Injection into sympathetic nerve or ganglion,Injection into sympathetic nerve or ganglion,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
