code,display,definition,system_url,system_name
V03,Vaginal Douche,Vaginal Douche,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V04,Vaginal Emulsion,Vaginal Emulsion,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V05,Vaginal Foam,Vaginal Foam,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V06,Vaginal Gel,Vaginal Gel,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V07,Vaginal Insert,Vaginal Insert,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V08,Vaginal Pessary,Vaginal Pessary,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V09,Vaginal Solution,Vaginal Solution,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V10,Vaginal Suspension,Vaginal Suspension,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
V11,Vaginal Tablet,Vaginal Tablet,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
Y01,Opthalmic Drop(s),Opthalmic Drop(s),http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
Y02,Opthalmic Gel,Opthalmic Gel,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
Y03,Opthalmic Insert,Opthalmic Insert,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
Y04,Opthalmic Lotion,Opthalmic Lotion,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
Y05,Opthalmic Powder,Opthalmic Powder,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
Y06,Opthalmic Ointment,Opthalmic Ointment,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
Y07,Eye/Ear Drop,Eye/Ear Drop,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
Y08,Opthalmic Solution,Opthalmic Solution,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
